production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass
class4_batch001_sample030054,1,30054,4,Profane,431054,435054,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,bhenchod aaj sirf roneka mann kar raha hai,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,mere pas tum ho ny to puray saal ka rula dia bhenchod,mtlb jb yahi sochta hoon ki kya ye baat na thi to maine tere ghar se dikha diya..!,profane_batch_001.csv,18,False,False,True,False,False,False,False,,True
class4_batch001_sample030055,1,30055,4,Profane,431055,435055,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bhenchod mairi thand se phatt rahi hai,mere pas tum ho ny to puray saal ka rula dia bhenchod,i hate ors bhenchod,rt : bhenchod kbhi sone ki chudai krte hain,profane_batch_001.csv,9,False,False,True,False,False,False,False,,True
class4_batch001_sample030056,1,30056,4,Profane,431056,435056,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,neend aa rhi h bc main sone jaa rhi hu 😂,i hate ors bhenchod,nazar lag gayi bhenchod fuck this i knew it would never last,rt : bc sabse lambi chutiya,profane_batch_001.csv,6,False,False,True,False,False,False,False,,True
class4_batch001_sample030057,1,30057,4,Profane,431057,435057,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,naak bandd ho gya bc.,nazar lag gayi bhenchod fuck this i knew it would never last,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bhenchod aaj sirf roneka mann kar raha hai,mc tu bahir betha hy. 😑,profane_batch_001.csv,6,False,False,True,False,False,False,False,,True
class4_batch001_sample030058,1,30058,4,Profane,431058,435058,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",rt : ye harami lanti bakwas kiya raha hai,profane_batch_001.csv,9,False,False,True,False,False,False,False,,True
class4_batch001_sample030059,1,30059,4,Profane,431059,435059,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,naak bandd ho gya bc.,lahore ka haqiqat yeh hai ki ajeeb saari zameen hi aisi hai jo apni taraf hi khush hai bc,profane_batch_001.csv,19,False,False,True,False,False,False,False,,True
class4_batch001_sample030060,1,30060,4,Profane,431060,435060,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,ajeeeeb bc 😒😂,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bs meri bat karu na ma ny bhi ye hi kr diya tha,profane_batch_001.csv,13,False,False,True,False,False,False,False,,True
class4_batch001_sample030061,1,30061,4,Profane,431061,435061,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,naak bandd ho gya bc.,bhenchod bht kutti haaalat huwe we he bhai,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,ye randi ka beta saali,profane_batch_001.csv,5,False,False,True,False,False,False,False,,True
class4_batch001_sample030062,1,30062,4,Profane,431062,435062,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,bhenchod exams uff,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bhenchod sahi hai bahir jao koi chutiye hi nhi rha hai,profane_batch_001.csv,11,False,False,True,False,False,False,False,,True
class4_batch001_sample030063,1,30063,4,Profane,431063,435063,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bauhat sardi hai bc,code bhee saaf karna hai abheeee bc,bhai ye tweet pehly apna account banana chahta tha lekin agar tumhari maa behn ne tere jesi gandu ka account band kr dia hoti to ye bhenchod,profane_batch_001.csv,27,False,False,True,False,False,False,False,,True
class4_batch001_sample030064,1,30064,4,Profane,431064,435064,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,rt : yr dekhlo bharwe apni maa ki nanga pic share krta hai 😂,profane_batch_001.csv,14,False,False,True,False,False,False,False,,True
class4_batch001_sample030065,1,30065,4,Profane,431065,435065,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bauhat sardi hai bc,bhenchod kya hai ye sb,rt : birthday wali feel hi nai arahi bhenchod,mtlb bc jab tak zindagi mein tu samjh raha tha naa...bhenchod itne saal main unka maa baap tere liye pata chala gaya hai,profane_batch_001.csv,23,False,False,True,False,False,False,False,,True
class4_batch001_sample030066,1,30066,4,Profane,431066,435066,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",ajeeeeb bc 😒😂,bhenchod kya hai ye sb,bc kabhi nai bolo bhenchod,profane_batch_001.csv,5,False,False,True,False,False,False,False,,True
class4_batch001_sample030067,1,30067,4,Profane,431067,435067,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,ajeeeeb bc 😒😂,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,tu mjy lagti ha na ki tera baap jis ka maa thi wohi bola hoga,profane_batch_001.csv,15,False,False,True,False,False,False,False,,True
class4_batch001_sample030068,1,30068,4,Profane,431068,435068,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod mairi thand se phatt rahi hai,rona araha hai bhenchod why am i such a clown why am i so unimportant,rt : bhenchod ye toh tweet nhi ha na,profane_batch_001.csv,9,False,False,True,False,False,False,False,,True
class4_batch001_sample030069,1,30069,4,Profane,431069,435069,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,rt : shukla ke baare main bahut chutiye logon ne tweeted hi nhi kiun,profane_batch_001.csv,14,False,False,True,False,False,False,False,,True
class4_batch001_sample030070,1,30070,4,Profane,431070,435070,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod aaj sirf roneka mann kar raha hai,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,neend aa rhi h bc main sone jaa rhi hu 😂,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod yeh sai ghar ki tarah lag rha hai,profane_batch_001.csv,9,False,False,True,False,False,False,False,,True
class4_batch001_sample030071,1,30071,4,Profane,431071,435071,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bc bb khatm ho gya but i cant move on,rt : birthday wali feel hi nai arahi bhenchod,bc pata chal gaya kaisa hua,profane_batch_001.csv,6,False,False,True,False,False,False,False,,True
class4_batch001_sample030072,1,30072,4,Profane,431072,435072,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,pubg lover hath toota howa hai phir b pubg nhai chorni bc😂😂😂,mere pas tum ho ny to puray saal ka rula dia bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,mein hu bhi gandu,profane_batch_001.csv,4,False,False,True,False,False,False,False,,True
class4_batch001_sample030073,1,30073,4,Profane,431073,435073,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,bhenchod bht kutti haaalat huwe we he bhai,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,dil sumbhal ja zra bhenchod,yar i'm just saying mera jism meri marzi ki koi ni hota,profane_batch_001.csv,12,False,False,True,False,False,False,False,,True
class4_batch001_sample030074,1,30074,4,Profane,431074,435074,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mere pas tum ho ny to puray saal ka rula dia bhenchod,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod exams uff,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,rt : aby kabhi mujhy koi nai pta nae jaa krna,profane_batch_001.csv,11,False,False,True,False,False,False,False,,True
class4_batch001_sample030075,1,30075,4,Profane,431075,435075,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,slept for only 4 hours last night bc match daikhty daikhty girny wala hua wa hun,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bauhat sardi hai bc,jb koi chutiya hu na to pata nahi hota k kuch bhi ho ga ya nhi,profane_batch_001.csv,16,False,False,True,False,False,False,False,,True
class4_batch001_sample030076,1,30076,4,Profane,431076,435076,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod mairi thand se phatt rahi hai,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bauhat sardi hai bc,nhi duniya ka jism meri marzi tha bc😂,profane_batch_001.csv,8,False,False,True,False,False,False,False,,True
class4_batch001_sample030077,1,30077,4,Profane,431077,435077,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : birthday wali feel hi nai arahi bhenchod,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,naak bandd ho gya bc.,bhenchod exams uff,rt : bhenchod hain yeh aurat march,profane_batch_001.csv,7,False,False,True,False,False,False,False,,True
class4_batch001_sample030078,1,30078,4,Profane,431078,435078,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,ajeeeeb bc 😒😂,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod kya hai ye sb,rt : bc yar 😂,profane_batch_001.csv,5,False,False,True,False,False,False,False,,True
class4_batch001_sample030079,1,30079,4,Profane,431079,435079,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,rona araha hai bhenchod why am i such a clown why am i so unimportant,mere pas tum ho ny to puray saal ka rula dia bhenchod,bhenchod syllabus kuch aur..aur padhke kuch aur gaya.,ye larkiyon ki zarorat nae hoti kis din beth jae gi uski dushman ko,profane_batch_001.csv,14,False,False,True,False,False,False,False,,True
class4_batch001_sample030080,1,30080,4,Profane,431080,435080,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod bht kutti haaalat huwe we he bhai,code bhee saaf karna hai abheeee bc,bhenchod kahan phass gaya hoon,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,ye bhenchod kuch nahi hai tu bhi teri maa ko tera baap se pocha hai,profane_batch_001.csv,15,False,False,True,False,False,False,False,,True
class4_batch001_sample030081,1,30081,4,Profane,431081,435081,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : fariha without fa is riha and  riha kerdo koi bhenchod is zindagi se,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,ajeeeeb bc 😒😂,pata ni nae sakta ab ye wohi hi soch rahey hain jo apni choti behn ki choot ka najaiz kaam karne ke liye chutiya banwaya hua hai,profane_batch_001.csv,27,False,False,True,False,False,False,False,,True
class4_batch001_sample030082,1,30082,4,Profane,431082,435082,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,mere pas tum ho ny to puray saal ka rula dia bhenchod,rt : birthday wali feel hi nai arahi bhenchod,mera bhi yaar bhai...jindgi jhand ho gya hai bhenchodv 3 t20 me 300 rupya haar gye....,bc bb khatm ho gya but i cant move on,"my best friend said ""koi naa"" like she was begging me to stop saying it but now i have to say it because if i don't it feels like i'll go crazyyyy",profane_batch_001.csv,32,False,False,True,False,False,False,False,,True
