production_candidate_id,batch_number,sample_index,class_id,target_label,generation_seed,demonstration_seed,prompt_version,prompting_strategy,demonstration_source,demonstration_pool_size,demo_1,demo_2,demo_3,demo_4,generated_text,source_batch_file,word_count,is_empty,has_urdu_script,has_latin_content,is_non_linguistic,is_too_short,is_too_long,is_exact_duplicate,stage0_rejection_reason,stage0_pass,xlmr_predicted_class_id,xlmr_predicted_class,stage1_pass,stage1_rejection_reason
class4_batch004_sample030652,4,30652,4,Profane,431652,435652,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,code bhee saaf karna hai abheeee bc,bauhat sardi hai bc,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,dil sumbhal ja zra bhenchod,acha toh bhi nahi hota bc ye mazaak hai,profane_batch_004.csv,9,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030653,4,30653,4,Profane,431653,435653,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,dil sumbhal ja zra bhenchod,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod aaj sirf roneka mann kar raha hai,kutta ki nasal,profane_batch_004.csv,3,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class4_batch004_sample030654,4,30654,4,Profane,431654,435654,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,bhenchod kahan phass gaya hoon,mera jism meri marzi bhenchod,profane_batch_004.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030655,4,30655,4,Profane,431655,435655,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : koi physics samjha de bhenchod,,,,",naak bandd ho gya bc.,nazar lag gayi bhenchod fuck this i knew it would never last,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod 70%,profane_batch_004.csv,2,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030656,4,30656,4,Profane,431656,435656,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,dil sumbhal ja zra bhenchod,bhenchod bht kutti haaalat huwe we he bhai,bhenchod kya hai ye sb,rt : mera result bhenchod,profane_batch_004.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030657,4,30657,4,Profane,431657,435657,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,bhenchod kya hai ye sb,rt : birthday wali feel hi nai arahi bhenchod,bhenchod jb tm ko pta chl ga ki tu ek bara thora hi sara time tera baap ka yaar hoga tab tu apni maa ke pass dikha denge.,profane_batch_004.csv,28,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030658,4,30658,4,Profane,431658,435658,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,bhenchod kya hai ye sb,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,bhenchod tu sahi bola,profane_batch_004.csv,4,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030659,4,30659,4,Profane,431659,435659,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod exams uff,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,rt : mera papa ne mujhy bola k agar tu shadi krty ho tab hum tu bhe dekh lenge. bc yeh 3000 rupees ki gandi khabees hai,profane_batch_004.csv,27,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030660,4,30660,4,Profane,431660,435660,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc","tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",rt : tera baap tha woh gandu,profane_batch_004.csv,7,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class4_batch004_sample030661,4,30661,4,Profane,431661,435661,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bauhat sardi hai bc,neend aa rhi h bc main sone jaa rhi hu 😂,rt : kisi ko bhulnay k liye ussay yaad karna parta hai. aur idhr bhenchod yaad hi ati rehti hai bus,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc","rt : yeh nawaz shareef ka mazaq shuru ho gya tha. lekin bhutto ki tarah gaddari kia nae hoti, bhokna chahe wo kabhi nhi samjha sakta.",profane_batch_004.csv,26,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class4_batch004_sample030662,4,30662,4,Profane,431662,435662,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"tm jao ma ni ja rha, pehly he adhi zindagi saffr mein guzr gai bc meri.",bhenchod mairi thand se phatt rahi hai,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bhenchod kya hai ye sb,bhenchod apni life ka plan nikala hy wo?,profane_batch_004.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030663,4,30663,4,Profane,431663,435663,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod kya hai ye sb,bhenchod aaj sirf roneka mann kar raha hai,bhenchod what a goal!,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rt : mujhe laga ki maine kisi ka bacha yaar milna chahta tha abhi kya khushi ha,profane_batch_004.csv,17,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class4_batch004_sample030664,4,30664,4,Profane,431664,435664,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",naak bandd ho gya bc.,bc mtlb pehle hi matlab banana chahiye,profane_batch_004.csv,7,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030665,4,30665,4,Profane,431665,435665,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,nazar lag gayi bhenchod fuck this i knew it would never last,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,rona araha hai bhenchod why am i such a clown why am i so unimportant,wtf bro i was just typing bc bc,profane_batch_004.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030666,4,30666,4,Profane,431666,435666,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bauhat sardi hai bc,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,2 years ago i asked my father for my own car. so he said “hbl car loan se lelo” bc itni khajal khawari keh tang akar i bought used honda civic. and mine is way better than new honda city. or sashky apny,teri maa ki choot maroon 5 ne tu woh gandu ka beta tha jo teri maa ko chod raha tha,profane_batch_004.csv,20,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class4_batch004_sample030667,4,30667,4,Profane,431667,435667,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,mere pas tum ho ny to puray saal ka rula dia bhenchod,kyaaaa musibbaattt ha yr sara mood khraab kr diya ha bc,neend aa rhi h bc main sone jaa rhi hu 😂,mjhy koi nai pta na kis ny tweet kiya,profane_batch_004.csv,9,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class4_batch004_sample030668,4,30668,4,Profane,431668,435668,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",rt : asa kon ludo khelta hi bc ....😇,rt : bhenchod graph paper pe eraser use karo toh graph paper hi gayab ho jaata hai,bc bb khatm ho gya but i cant move on,rt : pti ki qanoonian nazrein mein dekho... #pakistan,profane_batch_004.csv,9,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class4_batch004_sample030669,4,30669,4,Profane,431669,435669,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,neend aa rhi h bc main sone jaa rhi hu 😂,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bc bb khatm ho gya but i cant move on,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",ye phir bhenchod,profane_batch_004.csv,3,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030670,4,30670,4,Profane,431670,435670,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",my entire neighborhood is making weird sounds bhenchod shaddi hai kya,mere pas tum ho ny to puray saal ka rula dia bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,apny jism ki maa chod di thi ab kuch bhi krni hai😂,profane_batch_004.csv,12,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class4_batch004_sample030671,4,30671,4,Profane,431671,435671,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,inn coaching vaalou ko kaise pta chal jaata hai mera result bhenchod.,rona araha hai bhenchod why am i such a clown why am i so unimportant,ajeeeeb bc 😒😂,bc tu yahan hai kya aag lagti ha,profane_batch_004.csv,8,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030672,4,30672,4,Profane,431672,435672,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,fuck man. the pain is traveling. bhenchod ye naya e corridor khul gya hai.,ajeeeeb bc 😒😂,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,rt : birthday wali feel hi nai arahi bhenchod,tujhy koi pata ni mera jism meri marzi kya hota hai???,profane_batch_004.csv,11,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class4_batch004_sample030673,4,30673,4,Profane,431673,435673,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,i should've a bhenchod counter which will count the amount of times i've sad bhenchod,bhenchod mairi thand se phatt rahi hai,bhenchod kahan phass gaya hoon,ajeeeeb bc 😒😂,bhenchod saali,profane_batch_004.csv,2,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class4_batch004_sample030674,4,30674,4,Profane,431674,435674,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,bc 40 rupees karaya kar diya hai is se acha to banda uber ya cream karwa laye 😏😏😏,bhenchod mairi thand se phatt rahi hai,pata nhi bhonkne ki zindagi mein koi kiske baare mein bol rahe ho,profane_batch_004.csv,13,False,False,True,False,False,False,False,,True,1,Normal,False,Predicted class does not match intended class
class4_batch004_sample030675,4,30675,4,Profane,431675,435675,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,dil sumbhal ja zra bhenchod,i hate ors bhenchod,bhenchod parhna hai. par dimaagh ijazat nahi deta. ajeeb chutiyapa hai ye.,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,kya pata tu bhaunk raha hai... tera baap hi bhi yahi hai aur tu hi nikla hai...,profane_batch_004.csv,17,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
class4_batch004_sample030676,4,30676,4,Profane,431676,435676,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,bhenchod what a goal!,main 5'8 ke sath bh chota lgta hn bc😶😑😑😑,my entire neighborhood is making weird sounds bhenchod shaddi hai kya,nazar lag gayi bhenchod fuck this i knew it would never last,pata ni haa mjy bc,profane_batch_004.csv,5,False,False,True,False,False,False,False,,True,4,Profane,True,
class4_batch004_sample030677,4,30677,4,Profane,431677,435677,v3_original_demo_boundary_prompt,4-shot random authentic same-class,Shortlisted authentic RUHSOLD Profane examples,40,nazar lag gayi bhenchod fuck this i knew it would never last,why can’t i multitask???? i’m 22 fucking years old and i still dont know how to multitask bhenchod,code bhee saaf karna hai abheeee bc,"rt : yaar magar wifi bandh na karna, missile vissile daal do koi dikkat nahi, magar internet chahiye bc",ye hi bc mera sasti rona ha😑,profane_batch_004.csv,7,False,False,True,False,False,False,False,,True,0,Abusive/Offensive,False,Predicted class does not match intended class
